,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
1242,40,False,2.0,611,7,4,1,1740,2,1,88,3,5,2,Single,19833,4349,1,True,False,14,3,2,80,0,21,3,2,21,8,12,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1243,45,False,2.0,176,4,3,1,1744,3,0,56,1,3,3,Married,9756,6595,4,True,False,21,4,3,80,2,9,2,4,5,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,30,False,1.0,1312,2,4,1,1745,4,0,78,2,1,1,Single,4968,26427,0,True,False,16,3,4,80,0,10,2,3,9,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1245,24,False,1.0,897,10,3,1,1746,1,1,59,3,1,4,Married,2145,2097,0,True,False,14,3,4,80,1,3,2,3,2,2,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,30,True,1.0,600,8,3,1,1747,3,0,66,2,1,4,Divorced,2180,9732,6,True,False,11,3,3,80,1,6,0,2,4,2,1,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,31,False,2.0,1003,5,3,1,1749,1,1,51,3,2,3,Married,8346,20943,1,True,False,19,3,3,80,1,6,3,3,5,2,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1248,27,False,2.0,1054,8,3,1,1751,3,0,67,3,1,4,Single,3445,6152,1,True,False,11,3,3,80,0,6,5,2,6,2,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1249,29,True,2.0,428,9,3,1,1752,2,0,52,1,1,2,Single,2760,14630,1,True,False,13,3,3,80,0,2,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,29,False,1.0,461,1,3,1,1753,4,1,70,4,2,3,Single,6294,23060,8,True,True,12,3,4,80,0,10,5,4,3,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,30,False,2.0,979,15,2,1,1754,3,1,94,2,3,1,Divorced,7140,3088,2,True,False,11,3,1,80,1,12,2,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1252,34,False,2.0,181,2,4,1,1755,4,1,97,4,1,4,Married,2932,5586,0,True,True,14,3,1,80,3,6,3,3,5,0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1253,33,False,0.0,1283,2,3,1,1756,4,0,62,3,2,2,Single,5147,10697,8,True,False,15,3,4,80,0,13,2,2,11,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1254,49,False,2.0,1313,11,4,1,1757,4,0,80,3,2,4,Single,4507,8191,3,True,False,12,3,3,80,0,8,1,4,5,1,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1255,33,True,2.0,211,16,3,1,1758,1,0,74,3,3,1,Single,8564,10092,2,True,True,20,4,3,80,0,11,2,2,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1256,38,False,1.0,594,2,2,1,1760,3,0,75,2,1,2,Married,2468,15963,4,True,False,14,3,2,80,1,9,4,2,6,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,31,True,2.0,1079,16,4,1,1761,1,1,70,3,3,3,Married,8161,19002,2,True,False,13,3,1,80,3,10,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1258,29,False,2.0,590,4,3,1,1762,4,0,91,2,1,1,Divorced,2109,10007,1,True,False,13,3,3,80,1,1,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1259,30,False,2.0,305,16,3,1,1763,3,1,58,4,2,3,Married,5294,9128,3,True,False,16,3,3,80,1,10,3,3,7,0,1,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,32,False,0.0,953,5,4,1,1764,2,1,65,3,1,2,Single,2718,17674,2,True,False,14,3,2,80,0,12,3,3,7,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1261,38,False,2.0,833,18,3,1,1766,2,1,60,1,2,4,Married,5811,24539,3,True,True,16,3,3,80,1,15,2,3,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,43,True,1.0,807,17,3,1,1767,3,1,38,2,1,3,Married,2437,15587,9,True,True,16,3,4,80,1,6,4,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1263,42,False,2.0,855,12,3,1,1768,2,1,57,3,1,2,Divorced,2766,8952,8,True,False,22,4,2,80,3,7,6,2,5,3,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,55,False,2.0,478,2,3,1,1770,3,1,60,2,5,1,Married,19038,19805,8,True,False,12,3,2,80,3,34,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1265,33,False,0.0,775,4,3,1,1771,4,1,90,3,2,2,Divorced,3055,6194,5,True,False,15,3,4,80,2,11,2,2,9,8,1,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1266,41,False,2.0,548,9,4,1,1772,3,1,94,3,1,1,Divorced,2289,20520,1,True,False,20,4,2,80,2,5,2,3,5,3,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,34,False,0.0,1375,10,3,1,1774,4,1,87,3,2,3,Divorced,4001,12313,1,True,True,14,3,3,80,1,15,3,3,15,14,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1268,53,False,0.0,661,1,4,1,1775,1,0,60,2,4,3,Married,12965,22308,4,True,True,20,4,4,80,3,27,2,2,3,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1269,43,False,2.0,244,2,3,1,1778,2,1,97,3,1,4,Single,3539,5033,0,True,False,13,3,2,80,0,10,5,3,9,7,1,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,34,False,2.0,511,3,2,1,1779,4,0,32,1,2,4,Single,6029,25353,5,True,False,12,3,1,80,0,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1271,21,True,2.0,337,7,1,1,1780,2,1,31,3,1,2,Single,2679,4567,1,True,False,13,3,2,80,0,1,3,3,1,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1272,38,False,2.0,1153,6,2,1,1782,4,0,40,2,1,3,Married,3702,16376,1,True,False,11,3,2,80,1,5,3,3,5,4,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,22,True,2.0,1294,8,1,1,1783,3,0,79,3,1,1,Married,2398,15999,1,True,True,17,3,3,80,0,1,6,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,31,False,2.0,196,29,4,1,1784,1,0,91,2,2,4,Married,5468,13402,1,True,False,14,3,1,80,2,13,3,3,12,7,5,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1275,51,False,2.0,942,3,3,1,1786,1,0,53,3,3,3,Married,13116,22984,2,True,False,11,3,4,80,0,15,2,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1276,37,False,2.0,589,9,2,1,1787,2,1,46,2,2,2,Married,4189,8800,1,True,False,14,3,1,80,2,5,2,3,5,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1277,46,False,2.0,734,2,4,1,1789,3,1,46,3,5,4,Divorced,19328,14218,7,True,True,17,3,3,80,1,24,3,3,2,1,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1278,36,False,2.0,1383,10,3,1,1790,4,1,90,3,3,1,Married,8321,25949,7,True,True,13,3,4,80,1,15,1,3,12,8,5,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,44,True,1.0,429,1,2,1,1792,3,1,99,3,1,2,Divorced,2342,11092,1,True,True,12,3,3,80,3,6,2,2,5,3,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1280,37,False,2.0,1239,8,2,1,1794,3,1,89,3,2,2,Divorced,4071,12832,2,True,False,13,3,3,80,0,19,4,2,10,0,4,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,35,True,2.0,303,27,3,1,1797,3,1,84,3,2,4,Single,5813,13492,1,True,True,18,3,4,80,0,10,2,3,10,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1282,33,False,2.0,867,8,4,1,1798,4,1,90,4,1,1,Married,3143,6076,6,True,False,19,3,2,80,1,14,1,3,10,8,7,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1283,28,False,2.0,1181,1,3,1,1799,3,1,82,3,1,4,Married,2044,5531,1,True,False,11,3,3,80,1,5,6,4,5,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1284,39,False,2.0,1253,10,1,1,1800,3,1,65,3,3,3,Single,13464,7914,7,True,False,21,4,3,80,0,9,3,3,4,3,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1285,46,False,0.0,849,26,2,1,1801,2,1,98,2,2,2,Single,7991,25166,8,True,False,15,3,3,80,0,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1286,40,False,2.0,616,2,2,1,1802,3,0,99,3,1,1,Married,3377,25605,4,True,False,17,3,4,80,1,7,5,2,4,3,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,42,False,2.0,1128,13,3,1,1803,2,1,95,4,2,1,Married,5538,5696,5,True,False,18,3,3,80,2,10,2,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,35,False,0.0,1180,2,2,1,1804,2,1,90,3,2,4,Divorced,5762,24442,2,True,False,14,3,3,80,1,15,6,3,7,7,1,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1289,38,False,0.0,1336,2,3,1,1805,1,1,100,3,1,2,Divorced,2592,7129,5,True,False,13,3,4,80,3,13,3,3,11,10,3,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,34,True,1.0,234,9,4,1,1807,4,1,93,3,2,1,Married,5346,6208,4,True,False,17,3,3,80,1,11,3,2,7,1,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,37,True,2.0,370,10,4,1,1809,4,1,58,3,2,1,Single,4213,4992,1,True,False,15,3,2,80,0,10,4,1,10,3,0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1292,39,False,1.0,766,20,3,1,1812,3,1,83,3,2,4,Divorced,4127,19188,2,True,False,18,3,4,80,1,7,6,3,2,1,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1293,43,False,0.0,343,9,3,1,1813,1,1,52,3,1,3,Single,2438,24978,4,True,False,13,3,3,80,0,7,2,2,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1294,41,False,2.0,447,5,3,1,1814,2,1,85,4,2,2,Single,6870,15530,3,True,False,12,3,1,80,0,11,3,1,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,41,False,2.0,796,4,1,1,1815,3,0,81,3,3,3,Divorced,10447,26458,0,True,True,13,3,4,80,1,23,3,4,22,14,13,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1296,30,False,2.0,1092,10,3,1,1816,1,0,64,3,3,3,Single,9667,2739,9,True,False,14,3,2,80,0,9,3,3,7,7,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1297,26,True,2.0,920,20,2,1,1818,4,0,69,3,1,2,Married,2148,6889,0,True,True,11,3,3,80,0,6,3,3,5,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,46,True,2.0,261,21,2,1,1821,4,0,66,3,2,2,Married,8926,10842,4,True,False,22,4,4,80,1,13,2,4,9,7,3,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,40,False,2.0,1194,1,3,1,1822,3,0,52,3,2,4,Divorced,6513,9060,4,True,False,17,3,4,80,1,12,3,3,5,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,34,False,2.0,810,8,2,1,1823,2,1,92,4,2,3,Married,6799,22128,1,True,False,21,4,3,80,2,10,5,3,10,8,4,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1301,58,False,0.0,350,2,3,1,1824,2,1,52,3,4,2,Divorced,16291,22577,4,True,False,22,4,4,80,1,37,0,2,16,9,14,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1302,35,False,2.0,185,23,4,1,1826,2,1,91,1,1,3,Married,2705,9696,0,True,False,16,3,2,80,1,6,2,4,5,4,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,47,False,2.0,1001,4,3,1,1827,3,0,92,2,3,2,Divorced,10333,19271,8,True,True,12,3,3,80,1,28,4,3,22,11,14,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1304,40,False,2.0,750,12,3,1,1829,2,0,47,3,2,1,Divorced,4448,10748,2,True,False,12,3,2,80,1,15,3,3,7,4,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,54,False,2.0,431,7,4,1,1830,4,0,68,3,2,4,Married,6854,15696,4,True,False,15,3,2,80,1,14,2,2,7,1,1,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1306,31,False,1.0,1125,7,4,1,1833,1,0,68,3,3,1,Married,9637,8277,2,True,False,14,3,4,80,2,9,3,3,3,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1307,28,False,2.0,1217,1,3,1,1834,3,0,67,3,1,1,Married,3591,12719,1,True,False,25,4,3,80,1,3,3,3,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1308,38,False,2.0,723,2,4,1,1835,2,0,77,1,2,4,Married,5405,4244,2,True,True,20,4,1,80,2,20,4,2,4,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1309,26,False,2.0,572,10,3,1,1836,3,1,46,3,2,4,Single,4684,9125,1,True,False,13,3,1,80,0,5,4,3,5,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1310,58,False,1.0,1216,15,4,1,1837,1,1,87,3,4,3,Married,15787,21624,2,True,True,14,3,2,80,0,23,3,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1311,18,False,0.0,1431,14,3,1,1839,2,0,33,3,1,3,Single,1514,8018,1,True,False,16,3,3,80,0,0,4,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1312,31,True,2.0,359,18,5,1,1842,4,1,89,4,1,1,Married,2956,21495,0,True,False,17,3,3,80,0,2,4,3,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,29,True,2.0,350,13,3,1,1844,1,1,56,2,1,1,Divorced,2335,3157,4,True,True,15,3,4,80,3,4,3,3,2,2,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,45,False,0.0,589,2,4,1,1845,3,0,67,3,2,3,Married,5154,19665,4,True,False,22,4,2,80,2,10,3,4,8,7,5,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1315,36,False,2.0,430,2,4,1,1847,4,0,73,3,2,2,Married,6962,19573,4,True,True,22,4,4,80,1,15,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1316,43,False,1.0,1422,2,4,1,1849,1,1,92,3,2,4,Married,5675,19246,1,True,False,20,4,3,80,1,7,5,3,7,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1317,27,False,1.0,1297,5,2,1,1850,4,0,53,3,1,4,Single,2379,19826,0,True,True,14,3,3,80,0,6,3,2,5,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,29,False,1.0,574,20,1,1,1852,4,1,40,3,1,4,Married,3812,7003,1,True,False,13,3,2,80,0,11,3,4,11,8,3,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,32,False,1.0,1318,10,4,1,1853,4,1,79,3,2,4,Single,4648,26075,8,True,False,13,3,3,80,0,4,2,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1320,42,False,0.0,355,10,4,1,1854,3,1,38,3,1,3,Married,2936,6161,3,True,False,22,4,2,80,2,10,1,2,6,3,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1321,47,False,2.0,207,9,4,1,1856,2,0,64,3,1,3,Single,2105,5411,4,True,False,12,3,3,80,0,7,2,3,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,46,False,2.0,706,2,2,1,1857,4,1,82,3,3,4,Divorced,8578,19989,3,True,False,14,3,3,80,1,12,4,2,9,8,4,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1323,28,False,0.0,280,1,2,1,1858,3,1,43,3,1,4,Divorced,2706,10494,1,True,False,15,3,2,80,1,3,2,3,3,2,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,29,False,2.0,726,29,1,1,1859,4,1,93,1,2,3,Divorced,6384,21143,8,True,False,17,3,4,80,2,11,3,3,7,0,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,42,False,2.0,1142,8,3,1,1860,4,1,81,3,1,3,Single,3968,13624,4,True,False,13,3,4,80,0,8,3,3,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,32,True,2.0,414,2,4,1,1862,3,1,82,2,2,2,Single,9907,26186,7,True,True,12,3,3,80,0,7,3,2,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1327,46,False,2.0,1319,3,3,1,1863,1,0,45,4,4,1,Divorced,13225,7739,2,True,False,12,3,4,80,1,25,5,3,19,17,2,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1328,27,False,2.0,728,23,1,1,1864,2,0,36,2,2,3,Married,3540,7018,1,True,False,21,4,4,80,1,9,5,3,9,8,5,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1329,29,False,2.0,352,6,1,1,1865,4,1,87,2,1,2,Married,2804,15434,1,True,False,11,3,4,80,0,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,43,False,2.0,823,6,3,1,1866,1,0,81,2,5,3,Married,19392,22539,7,True,False,13,3,4,80,0,21,2,3,16,12,6,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1331,48,False,2.0,1224,10,3,1,1867,4,1,91,2,5,2,Married,19665,13583,4,True,False,12,3,4,80,0,29,3,3,22,10,12,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1332,29,True,1.0,459,24,2,1,1868,4,1,73,2,1,4,Single,2439,14753,1,True,True,24,4,2,80,0,1,3,2,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1333,46,True,2.0,1254,10,3,1,1869,3,0,64,3,3,2,Married,7314,14011,5,True,False,21,4,3,80,3,14,2,3,8,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
